-1.101660919999999821e+00,1.713665219999999989e+00,1.047918179999999921e+00,5.973721902398796725e-03,1.805448863754601993e-02
-1.101687799999999884e+00,1.713863960000000075e+00,1.047993720000000017e+00,6.026598078518250259e-03,3.210086081413515008e-02
-1.101768649999999905e+00,1.714180499999999885e+00,1.048001399999999972e+00,6.006687534115559210e-03,3.038347640244360923e-02
-1.101861509999999988e+00,1.714518769999999970e+00,1.048085170000000010e+00,6.073321376470981574e-03,2.352090112012608994e-02
-1.101839690000000038e+00,1.714739999999999931e+00,1.047951880000000058e+00,5.981178570357154924e-03,4.855359365446244857e-02
-1.102181960000000016e+00,1.715147529999999865e+00,1.048007209999999967e+00,5.988040872154983679e-03,2.340368906758330189e-02
-1.102534670000000050e+00,1.715354999999999963e+00,1.047927890000000195e+00,5.863662596108453785e-03,3.841411949604397330e-02
-1.102548199999999978e+00,1.715482409999999902e+00,1.047902569999999978e+00,5.868153533523041802e-03,5.630330512058439457e-02
-1.102449470000000042e+00,1.715844099999999983e+00,1.047974379999999872e+00,6.061573925582187938e-03,6.315774130994322721e-02
-1.102090840000000016e+00,1.716467030000000005e+00,1.048187399999999991e+00,6.350974242311184688e-03,6.322764107531023137e-02
-1.101667950000000173e+00,1.717017159999999931e+00,1.048257339999999926e+00,6.492781833982911796e-03,8.947253819685825615e-02
-1.101326969999999905e+00,1.717936459999999999e+00,1.048361029999999916e+00,6.670355169959093881e-03,8.674352545130913084e-02
-1.101115199999999961e+00,1.718859880000000118e+00,1.048488400000000098e+00,6.933002868483606820e-03,8.614856734176774833e-02
-1.100934940000000140e+00,1.719789079999999970e+00,1.048404649999999938e+00,7.126707733062890258e-03,7.637853251397311305e-02
-1.101017319999999966e+00,1.720625009999999788e+00,1.048350969999999993e+00,7.285654268725592908e-03,5.648772104783290893e-02
-1.101222869999999965e+00,1.721243440000000069e+00,1.048193219999999926e+00,7.038937425414234540e-03,5.911519926265762503e-02
-1.101719420000000005e+00,1.721634240000000204e+00,1.048032370000000046e+00,6.553558229763292720e-03,4.827832935610447407e-02
-1.101850699999999961e+00,1.722031810000000052e+00,1.047775910000000144e+00,6.250150042534964590e-03,5.236569953281757644e-02
-1.101944620000000041e+00,1.722638439999999882e+00,1.047678269999999801e+00,6.128652209980266739e-03,6.826141750747354020e-02
-1.102299350000000011e+00,1.723289550000000059e+00,1.047547430000000057e+00,5.890464386608166257e-03,7.737032796942999724e-02
-1.102538210000000074e+00,1.724018549999999816e+00,1.047368859999999957e+00,5.794802537291261768e-03,5.294514861044871679e-02
