-3.166555999999999815e-01,1.570951999999999904e+00,-1.169481999999999911e+00
-3.155030999999999808e-01,1.570478000000000041e+00,-1.170144000000000073e+00
-3.143385000000000207e-01,1.570006000000000013e+00,-1.170786000000000104e+00
-3.131622000000000017e-01,1.569534999999999902e+00,-1.171407000000000087e+00
-3.119744999999999879e-01,1.569066000000000072e+00,-1.172006000000000103e+00
-3.107756999999999881e-01,1.568597999999999937e+00,-1.172584999999999988e+00
-3.095663000000000165e-01,1.568130999999999942e+00,-1.173143000000000047e+00
-3.083466000000000262e-01,1.567666999999999922e+00,-1.173677999999999999e+00
-3.071169999999999733e-01,1.567202999999999902e+00,-1.174193000000000042e+00
-3.058778999999999804e-01,1.566742000000000079e+00,-1.174684999999999979e+00
-3.046297000000000033e-01,1.566281999999999952e+00,-1.175154999999999950e+00
-3.033726999999999951e-01,1.565822999999999965e+00,-1.175604000000000093e+00
-3.021074000000000259e-01,1.565366999999999953e+00,-1.176028999999999991e+00
-3.008339999999999903e-01,1.564912000000000081e+00,-1.176433000000000062e+00
-2.995531000000000166e-01,1.564459000000000044e+00,-1.176814000000000027e+00
-2.982650000000000023e-01,1.564008000000000065e+00,-1.177172000000000107e+00
-2.969702000000000175e-01,1.563558999999999921e+00,-1.177507000000000081e+00
-2.956689000000000123e-01,1.563112000000000057e+00,-1.177818999999999949e+00
-2.943617000000000039e-01,1.562666000000000111e+00,-1.178109000000000073e+00
-2.930489000000000011e-01,1.562222999999999917e+00,-1.178374999999999950e+00
-2.917309000000000152e-01,1.561781000000000086e+00,-1.178617999999999943e+00
-2.904082000000000052e-01,1.561342000000000008e+00,-1.178836999999999913e+00
-2.890810999999999797e-01,1.560904999999999987e+00,-1.179033999999999915e+00
-2.877500000000000058e-01,1.560469000000000106e+00,-1.179205999999999976e+00
-2.864154999999999895e-01,1.560035999999999978e+00,-1.179356000000000071e+00
-2.850777999999999923e-01,1.559604999999999908e+00,-1.179481000000000002e+00
-2.837373999999999730e-01,1.559177000000000035e+00,-1.179583000000000048e+00
-2.823945999999999956e-01,1.558750000000000080e+00,-1.179661000000000071e+00
-2.810501000000000249e-01,1.558326000000000100e+00,-1.179715999999999987e+00
-2.797040000000000082e-01,1.557903999999999956e+00,-1.179747000000000101e+00
-2.783569000000000182e-01,1.557484000000000091e+00,-1.179753999999999969e+00
-2.770092000000000110e-01,1.557066999999999979e+00,-1.179737000000000036e+00
-2.756611999999999951e-01,1.556651999999999925e+00,-1.179696999999999996e+00
-2.743134999999999879e-01,1.556238999999999928e+00,-1.179632999999999932e+00
-2.729662999999999951e-01,1.555827999999999989e+00,-1.179545000000000066e+00
-2.716201999999999783e-01,1.555420000000000025e+00,-1.179432999999999954e+00
-2.702756000000000047e-01,1.555015000000000036e+00,-1.179297000000000040e+00
-2.689328000000000274e-01,1.554612000000000105e+00,-1.179138000000000019e+00
-2.675923000000000052e-01,1.554211000000000009e+00,-1.178954999999999975e+00
-2.662545000000000051e-01,1.553813000000000111e+00,-1.178749000000000047e+00
-2.649197999999999831e-01,1.553417000000000048e+00,-1.178519000000000094e+00
-2.635885000000000034e-01,1.553023999999999960e+00,-1.178264999999999896e+00
-2.622612999999999750e-01,1.552634000000000070e+00,-1.177988999999999953e+00
-2.609383000000000119e-01,1.552245000000000097e+00,-1.177688000000000068e+00
-2.596202000000000232e-01,1.551860000000000017e+00,-1.177364999999999995e+00
-2.583071000000000117e-01,1.551476999999999995e+00,-1.177017999999999898e+00
-2.569996999999999976e-01,1.551096999999999948e+00,-1.176647999999999916e+00
-2.556980999999999837e-01,1.550718999999999959e+00,-1.176255000000000051e+00
-2.544029999999999903e-01,1.550343999999999944e+00,-1.175839999999999996e+00
-2.531146000000000229e-01,1.549970999999999988e+00,-1.175400999999999918e+00
-2.518333999999999850e-01,1.549601000000000006e+00,-1.174940000000000095e+00
-2.505597999999999992e-01,1.549234000000000000e+00,-1.174457000000000084e+00
-2.492940999999999907e-01,1.548869000000000051e+00,-1.173950999999999967e+00
-2.480368000000000017e-01,1.548507000000000078e+00,-1.173421999999999965e+00
-2.467881000000000102e-01,1.548148000000000080e+00,-1.172871999999999915e+00
-2.455487000000000086e-01,1.547790999999999917e+00,-1.172299999999999898e+00
-2.443186999999999998e-01,1.547438000000000091e+00,-1.171705999999999914e+00
-2.430985999999999980e-01,1.547085999999999961e+00,-1.171091000000000104e+00
-2.418887000000000120e-01,1.546737999999999946e+00,-1.170454000000000105e+00
-2.406895000000000007e-01,1.546391999999999989e+00,-1.169794999999999918e+00
-2.395013000000000003e-01,1.546049000000000007e+00,-1.169116000000000044e+00
-2.383244999999999947e-01,1.545708000000000082e+00,-1.168415999999999899e+00
-2.371593999999999924e-01,1.545369999999999910e+00,-1.167696000000000067e+00
-2.360065000000000079e-01,1.545034999999999936e+00,-1.166954999999999965e+00
-2.348658999999999886e-01,1.544702999999999937e+00,-1.166193000000000035e+00
-2.337382000000000071e-01,1.544372999999999996e+00,-1.165411999999999892e+00
-2.326236999999999888e-01,1.544046000000000030e+00,-1.164611000000000063e+00
-2.315225999999999951e-01,1.543720999999999899e+00,-1.163790000000000102e+00
-2.304354000000000124e-01,1.543398999999999965e+00,-1.162949999999999928e+00
-2.293623999999999941e-01,1.543080000000000007e+00,-1.162090999999999985e+00
-2.283039000000000041e-01,1.542764000000000024e+00,-1.161213999999999968e+00
-2.272601999999999955e-01,1.542450000000000099e+00,-1.160317999999999961e+00
-2.262317000000000078e-01,1.542138999999999927e+00,-1.159402999999999961e+00
-2.252186999999999939e-01,1.541830000000000034e+00,-1.158471000000000029e+00
-2.242214999999999903e-01,1.541523999999999894e+00,-1.157520000000000104e+00
-2.232404000000000055e-01,1.541220999999999952e+00,-1.156552999999999942e+00
-2.222756999999999927e-01,1.540920000000000067e+00,-1.155567999999999929e+00
-2.213276999999999883e-01,1.540621999999999936e+00,-1.154565999999999981e+00
-2.203967000000000009e-01,1.540327000000000002e+00,-1.153548000000000018e+00
-2.194830999999999865e-01,1.540033999999999903e+00,-1.152512999999999899e+00
-2.185870000000000035e-01,1.539743000000000084e+00,-1.151462999999999903e+00
-2.177088000000000079e-01,1.539455999999999936e+00,-1.150396999999999892e+00
-2.168487000000000053e-01,1.539169999999999927e+00,-1.149315000000000087e+00
-2.160070000000000046e-01,1.538886999999999894e+00,-1.148219000000000101e+00
-2.151839000000000113e-01,1.538607000000000058e+00,-1.147107000000000099e+00
-2.143798000000000092e-01,1.538329000000000057e+00,-1.145982000000000056e+00
-2.135949000000000042e-01,1.538054000000000032e+00,-1.144841999999999915e+00
-2.128294000000000019e-01,1.537781000000000065e+00,-1.143688999999999956e+00
-2.120835000000000081e-01,1.537509999999999932e+00,-1.142522000000000038e+00
-2.113575000000000037e-01,1.537241999999999997e+00,-1.141342000000000079e+00
-2.106516999999999973e-01,1.536975999999999898e+00,-1.140149000000000079e+00
-2.099660999999999889e-01,1.536712000000000078e+00,-1.138945000000000096e+00
-2.093010999999999899e-01,1.536451000000000011e+00,-1.137728000000000073e+00
-2.086569000000000063e-01,1.536192000000000002e+00,-1.136500000000000066e+00
-2.080336999999999881e-01,1.535935999999999968e+00,-1.135259999999999936e+00
-2.074314999999999909e-01,1.535681000000000074e+00,-1.134009000000000045e+00
-2.068508000000000013e-01,1.535428999999999933e+00,-1.132749000000000006e+00
-2.062914999999999888e-01,1.535179000000000071e+00,-1.131477000000000066e+00
-2.057539999999999925e-01,1.534931000000000045e+00,-1.130196999999999896e+00
-2.052383999999999875e-01,1.534685999999999995e+00,-1.128905999999999965e+00
-2.047447000000000017e-01,1.534442000000000084e+00,-1.127607000000000026e+00
-2.042732999999999910e-01,1.534200999999999926e+00,-1.126298999999999939e+00
-2.038242000000000109e-01,1.533960999999999908e+00,-1.124983000000000066e+00
-2.033976000000000117e-01,1.533724000000000087e+00,-1.123658999999999963e+00
-2.029935999999999963e-01,1.533487999999999962e+00,-1.122327999999999992e+00
-2.026123999999999981e-01,1.533255000000000035e+00,-1.120989999999999931e+00
-2.022539999999999893e-01,1.533023000000000025e+00,-1.119645000000000001e+00
-2.019186000000000036e-01,1.532793999999999990e+00,-1.118293999999999899e+00
-2.016062999999999883e-01,1.532566000000000095e+00,-1.116937000000000069e+00
-2.013172000000000017e-01,1.532340000000000035e+00,-1.115574000000000066e+00
-2.010513999999999912e-01,1.532116000000000033e+00,-1.114206999999999947e+00
-2.008089000000000124e-01,1.531892999999999949e+00,-1.112835000000000019e+00
-2.005899999999999905e-01,1.531671999999999922e+00,-1.111458999999999975e+00
-2.003945000000000032e-01,1.531452999999999953e+00,-1.110077999999999898e+00
-2.002226000000000006e-01,1.531236000000000042e+00,-1.108694999999999986e+00
-2.000744000000000133e-01,1.531020000000000048e+00,-1.107307999999999959e+00
-1.999499000000000137e-01,1.530805999999999889e+00,-1.105919000000000096e+00
-1.998491000000000017e-01,1.530593000000000092e+00,-1.104527999999999954e+00
-1.997721000000000080e-01,1.530381999999999909e+00,-1.103134999999999977e+00
-1.997190000000000076e-01,1.530172000000000088e+00,-1.101741000000000081e+00
-1.996895999999999949e-01,1.529964000000000102e+00,-1.100346000000000046e+00
-1.996841000000000033e-01,1.529757000000000033e+00,-1.098950000000000093e+00
-1.997025000000000050e-01,1.529551000000000105e+00,-1.097553999999999919e+00
-1.997445999999999944e-01,1.529347000000000012e+00,-1.096159000000000106e+00
-1.998107000000000077e-01,1.529144000000000059e+00,-1.094764000000000070e+00
-1.999006000000000116e-01,1.528942000000000023e+00,-1.093369999999999953e+00
-2.000143000000000060e-01,1.528740999999999906e+00,-1.091977999999999893e+00
-2.001516999999999880e-01,1.528540999999999928e+00,-1.090587999999999891e+00
-2.003129999999999911e-01,1.528343000000000007e+00,-1.089201000000000086e+00
-2.004979000000000067e-01,1.528145000000000087e+00,-1.087815999999999894e+00
-2.007065000000000099e-01,1.527949000000000002e+00,-1.086433999999999900e+00
-2.009385999999999950e-01,1.527752999999999917e+00,-1.085056000000000020e+00
-2.011942999999999926e-01,1.527558999999999889e+00,-1.083682000000000034e+00
-2.014734999999999998e-01,1.527365000000000084e+00,-1.082313000000000081e+00
-2.017760000000000109e-01,1.527171999999999974e+00,-1.080948000000000020e+00
-2.021017999999999981e-01,1.526979000000000086e+00,-1.079588999999999910e+00
-2.024507999999999863e-01,1.526788000000000034e+00,-1.078235000000000054e+00
-2.028230000000000033e-01,1.526596999999999982e+00,-1.076888000000000067e+00
-2.032181000000000126e-01,1.526407000000000069e+00,-1.075547000000000031e+00
-2.036360999999999866e-01,1.526216999999999935e+00,-1.074211999999999945e+00
-2.040768000000000026e-01,1.526027999999999940e+00,-1.072885000000000089e+00
-2.045401000000000025e-01,1.525840000000000085e+00,-1.071566000000000018e+00
-2.050260000000000138e-01,1.525652000000000008e+00,-1.070254999999999956e+00
-2.055342000000000002e-01,1.525463999999999931e+00,-1.068951999999999902e+00
-2.060645999999999867e-01,1.525276999999999994e+00,-1.067657999999999996e+00
-2.066169999999999951e-01,1.525090000000000057e+00,-1.066373000000000015e+00
-2.071912999999999949e-01,1.524902999999999897e+00,-1.065098000000000100e+00
-2.077873000000000081e-01,1.524715999999999960e+00,-1.063832000000000111e+00
-2.084049000000000040e-01,1.524529999999999941e+00,-1.062577000000000105e+00
-2.090438000000000018e-01,1.524343999999999921e+00,-1.061333000000000082e+00
-2.097038999999999986e-01,1.524157999999999902e+00,-1.060100000000000042e+00
-2.103849999999999887e-01,1.523972000000000104e+00,-1.058878999999999904e+00
-2.110867999999999911e-01,1.523784999999999945e+00,-1.057668999999999970e+00
-2.118091000000000002e-01,1.523598999999999926e+00,-1.056470999999999938e+00
-2.125518000000000129e-01,1.523412999999999906e+00,-1.055285999999999946e+00
-2.133146999999999960e-01,1.523225999999999969e+00,-1.054113999999999995e+00
-2.140973999999999933e-01,1.523039999999999949e+00,-1.052955000000000085e+00
-2.148998000000000019e-01,1.522853000000000012e+00,-1.051808999999999994e+00
-2.157216000000000133e-01,1.522666000000000075e+00,-1.050678000000000001e+00
-2.165625999999999940e-01,1.522477999999999998e+00,-1.049560000000000048e+00
-2.174225999999999936e-01,1.522289999999999921e+00,-1.048456999999999972e+00
-2.183012000000000008e-01,1.522102000000000066e+00,-1.047368999999999994e+00
-2.191982000000000097e-01,1.521913000000000071e+00,-1.046297000000000033e+00
-2.201133000000000117e-01,1.521722999999999937e+00,-1.045239999999999947e+00
-2.210464000000000040e-01,1.521533000000000024e+00,-1.044197999999999960e+00
-2.219969999999999999e-01,1.521342999999999890e+00,-1.043172999999999906e+00
-2.229649999999999965e-01,1.521152000000000060e+00,-1.042165000000000008e+00
-2.239499000000000073e-01,1.520960000000000090e+00,-1.041172999999999904e+00
-2.249516000000000016e-01,1.520766999999999980e+00,-1.040197999999999956e+00
-2.259696999999999956e-01,1.520572999999999952e+00,-1.039239999999999942e+00
-2.270039000000000085e-01,1.520378999999999925e+00,-1.038300000000000001e+00
-2.280540000000000067e-01,1.520183999999999980e+00,-1.037377999999999911e+00
-2.291195000000000037e-01,1.519987999999999895e+00,-1.036473999999999895e+00
-2.302002999999999966e-01,1.519790999999999892e+00,-1.035589000000000093e+00
-2.312958999999999987e-01,1.519592000000000054e+00,-1.034721999999999920e+00
-2.324060000000000015e-01,1.519392999999999994e+00,-1.033873999999999960e+00
-2.335302999999999962e-01,1.519193000000000016e+00,-1.033045999999999909e+00
-2.346683999999999992e-01,1.518990999999999980e+00,-1.032235999999999931e+00
-2.358201000000000047e-01,1.518788999999999945e+00,-1.031447000000000003e+00
-2.369850000000000012e-01,1.518585000000000074e+00,-1.030677000000000065e+00
-2.381627000000000050e-01,1.518380000000000063e+00,-1.029927000000000037e+00
-2.393529000000000073e-01,1.518172999999999995e+00,-1.029198000000000057e+00
-2.405550999999999939e-01,1.517965000000000009e+00,-1.028488999999999987e+00
-2.417690999999999868e-01,1.517756000000000105e+00,-1.027802000000000104e+00
-2.429946000000000050e-01,1.517544999999999922e+00,-1.027134999999999909e+00
-2.442310000000000036e-01,1.517333000000000043e+00,-1.026488999999999985e+00
-2.454781000000000046e-01,1.517119000000000106e+00,-1.025864000000000109e+00
-2.467354999999999965e-01,1.516904000000000030e+00,-1.025260999999999978e+00
-2.480026999999999926e-01,1.516686999999999896e+00,-1.024680000000000035e+00
-2.492794999999999872e-01,1.516469000000000067e+00,-1.024119999999999919e+00
