-9.924986199999999981e-01,1.618071009999999976e+00,9.060536139999999516e-01,4.339796554159612227e-03,7.969312296155636743e-02
-9.918286000000000602e-01,1.618308510000000089e+00,9.064828280000000182e-01,4.789634019513757009e-03,7.338598534987417210e-02
-9.910791599999999590e-01,1.618472059999999990e+00,9.067121900000000290e-01,5.176689418856446866e-03,5.151153765400636603e-02
-9.905742600000000397e-01,1.618792479999999978e+00,9.065773949999998971e-01,5.191698153304357723e-03,9.726790459259083976e-02
-9.897978600000000293e-01,1.618996089999999999e+00,9.058832350000000089e-01,5.013483986204099289e-03,7.798503594700700869e-02
-9.891775099999999821e-01,1.619013420000000147e+00,9.053586579999999273e-01,5.071114769028950593e-03,5.950854010685693862e-02
-9.891824700000000359e-01,1.618968080000000143e+00,9.046519680000000285e-01,4.651442535979969164e-03,1.231243069978178034e-01
-9.891591600000000373e-01,1.618436529999999873e+00,9.034172159999999119e-01,4.138006516084237474e-03,3.921957132804842344e-02
-9.893522099999999542e-01,1.618060630000000000e+00,9.034844020000000198e-01,4.011683118917120337e-03,3.109318429354556920e-02
-9.896917800000000209e-01,1.617648259999999949e+00,9.041627850000000244e-01,4.132994168665774133e-03,4.447174467739485881e-01
-9.905424999999999924e-01,1.616235139999999904e+00,9.052722939999999774e-01,4.636208932181135403e-03,1.010234923603047924e-01
-9.905865600000000049e-01,1.616069729999999982e+00,9.055187390000000169e-01,4.854311769079245643e-03,1.228747517748887130e-01
-9.908377900000000515e-01,1.615855490000000172e+00,9.057904519999999682e-01,5.023510063183230477e-03,6.707701072630579964e-02
-9.910137499999999156e-01,1.615411390000000003e+00,9.063875579999999266e-01,5.605272587801926609e-03,7.616536659402842191e-02
-9.911549499999999790e-01,1.614515330000000137e+00,9.063842639999999395e-01,5.770232627675880160e-03,7.916950743910391997e-02
-9.911343099999999628e-01,1.613761670000000148e+00,9.060513650000000530e-01,5.687212963941602403e-03,8.449694757717472748e-02
-9.910067399999999971e-01,1.612971950000000154e+00,9.055915350000000030e-01,5.497030682770848511e-03,1.042738564337735291e-01
-9.911770300000000145e-01,1.611858429999999842e+00,9.050711089999999848e-01,5.279703495962715515e-03,1.053905182152140435e-01
-9.914954299999999554e-01,1.611026929999999968e+00,9.044283130000000392e-01,4.864177598625436458e-03,1.447186558449469751e-01
-9.920556799999999953e-01,1.609619760000000177e+00,9.039824249999999228e-01,4.714048681719704322e-03,1.440199427690383449e-01
-9.927752900000000880e-01,1.608073470000000116e+00,9.038137259999999840e-01,4.891664328393245317e-03,1.300745698656688987e-01
-9.934010500000000077e-01,1.606735979999999842e+00,9.036646800000001090e-01,5.138295002556872437e-03,1.698139077845323419e-01
-9.940233000000000541e-01,1.605080300000000015e+00,9.036149440000000865e-01,5.610774918096130166e-03,1.339151004957802593e-01
-9.944940399999999681e-01,1.603635989999999900e+00,9.034631610000000146e-01,5.967752861037481545e-03,1.485740398343249891e-01
-9.948868599999999285e-01,1.602134009999999886e+00,9.029920080000000127e-01,6.044669296674882487e-03,1.460966463493070244e-01
-9.952786799999999712e-01,1.600737700000000041e+00,9.023307079999999258e-01,5.934232034531724924e-03,1.373705319752320242e-01
-9.954907900000000698e-01,1.599172669999999963e+00,9.019087709999999980e-01,6.086798070450615862e-03,1.709571258582906206e-01
-9.957480599999999349e-01,1.597657840000000107e+00,9.010074690000000608e-01,5.808931836573826522e-03,1.574226768564831458e-01
-9.962345300000000625e-01,1.596143260000000064e+00,9.003600980000000531e-01,5.834362662271258722e-03,1.430867367249384348e-01
-9.967292899999999900e-01,1.594694969999999934e+00,8.996137490000000181e-01,5.777085697564228982e-03,1.534547013016415995e-01
-9.971430900000000097e-01,1.593266520000000019e+00,8.990263339999999825e-01,5.833087377337641856e-03,1.149326122464046501e-01
-9.972752300000000680e-01,1.592146699999999804e+00,8.984777999999999931e-01,5.759276578781487820e-03,1.020253803262095582e-01
-9.973437199999999336e-01,1.591020080000000059e+00,8.979063750000000343e-01,5.656933907287955976e-03,1.231397031090613464e-01
-9.973672900000000174e-01,1.589948400000000150e+00,8.973206299999999525e-01,5.539478041205588878e-03,1.221473050144278039e-01
-9.975815800000000788e-01,1.588788720000000154e+00,8.967000109999999635e-01,5.478992738954909653e-03,1.073362214902420370e-01
-9.977476199999999462e-01,1.587586259999999916e+00,8.962990900000000760e-01,5.652998479400165623e-03,1.235082933253788123e-01
-9.981935800000000247e-01,1.586553959999999819e+00,8.956757699999999822e-01,5.594775781467965607e-03,9.859214021500933844e-02
-9.987329200000000240e-01,1.585581420000000019e+00,8.955060799999999821e-01,5.940205482573774828e-03,1.065454182876717087e-01
-9.991963600000000056e-01,1.584489629999999982e+00,8.952394700000000372e-01,6.217169677063735626e-03,1.023433790290638329e-01
-9.996361999999999748e-01,1.583495910000000118e+00,8.949830300000000127e-01,6.481403362004204555e-03,8.368569774039046061e-02
-1.000016320000000070e+00,1.582751149999999996e+00,8.946163499999999491e-01,6.573406851047576549e-03,9.543457999534880887e-02
-1.000347230000000032e+00,1.581854670000000018e+00,8.940943100000000587e-01,6.550452807699668444e-03,1.029006065224820216e-01
-1.000627629999999879e+00,1.580985939999999923e+00,8.934408600000000034e-01,6.399707278157381815e-03,1.030946226005340777e-01
-1.000988479999999958e+00,1.580085930000000083e+00,8.928688300000000577e-01,6.374688270354941441e-03,1.012139349829273838e-01
-1.001510970000000000e+00,1.579329419999999873e+00,8.921716800000000225e-01,6.226218464501549581e-03,9.364199635212738793e-02
-1.001820669999999858e+00,1.578570919999999989e+00,8.915597600000000345e-01,6.088711928552638548e-03,8.400436583545990710e-02
-1.002320179999999894e+00,1.577940930000000019e+00,8.911198300000000572e-01,6.083536523618548325e-03,9.417711621443489167e-02
-1.002824060000000017e+00,1.577209949999999861e+00,8.905144900000000474e-01,6.027483918037526353e-03,9.130545303137845015e-02
-1.003050970000000097e+00,1.576527130000000110e+00,8.898255800000000049e-01,5.790932408187771281e-03,7.571965310272615879e-02
-1.003389400000000098e+00,1.575989279999999937e+00,8.892977399999999477e-01,5.656008688819332865e-03,8.335005483237557800e-02
-1.003681550000000033e+00,1.575406759999999906e+00,8.885500100000000012e-01,5.397556370080872599e-03,1.065830596059881424e-01
-1.003732580000000096e+00,1.574762879999999976e+00,8.876465299999999337e-01,4.917683550178862488e-03,1.135309532645806113e-01
-1.004015930000000001e+00,1.574078709999999992e+00,8.865836899999999243e-01,4.417633094893610134e-03,1.080494646986109031e-01
-1.004446109999999948e+00,1.573356169999999832e+00,8.856110099999999763e-01,4.061581422685085589e-03,1.194546626896538094e-01
-1.004972949999999976e+00,1.572600650000000044e+00,8.846889800000000692e-01,3.798828024193786051e-03,1.214386785538025398e-01
-1.005776250000000038e+00,1.571697420000000012e+00,8.838947900000000413e-01,3.766222914672063844e-03,1.298492839994847270e-01
